anoNascimento,idDisciplina,idSerie,EscolaridadeResponsavel,idEstadoCivilResponsavel,Total_Faltas,numeroReprovacoes,AprovacoesComExcelencia,Aprovacoes,Diciplina,sexo_int,situacaoDisciplina_inteiro
2007,27,48,1.0,7.0,0,25.0,25.0,50.0,29,2,10
2007,40,48,1.0,7.0,0,25.0,25.0,50.0,10,2,10
2007,60,48,1.0,1.0,0,25.0,25.0,50.0,30,2,10
2007,46,48,1.0,7.0,0,25.0,25.0,50.0,5,2,1
2007,48,48,1.0,1.0,0,25.0,25.0,50.0,21,2,1
2007,100,48,1.0,1.0,0,25.0,25.0,50.0,4,2,1
2007,100,48,1.0,7.0,0,25.0,25.0,50.0,4,2,1
2007,102,48,1.0,7.0,0,25.0,25.0,50.0,8,2,1
2007,19,48,2.0,4.0,0,25.0,65.0,10.0,2,2,10
2007,75,48,2.0,4.0,0,25.0,65.0,10.0,3,2,10
2007,27,48,1.0,6.0,0,25.0,65.0,10.0,29,2,10
2007,50,48,2.0,4.0,7,25.0,65.0,10.0,32,2,10
2007,60,48,2.0,4.0,0,25.0,65.0,10.0,30,2,10
2007,3,48,2.0,4.0,0,25.0,65.0,10.0,1,2,10
2007,8,48,2.0,4.0,0,25.0,65.0,10.0,28,2,10
2007,26,48,2.0,4.0,0,25.0,65.0,10.0,11,2,10
2007,34,48,2.0,4.0,0,25.0,65.0,10.0,12,2,10
2007,38,48,1.0,6.0,0,25.0,65.0,10.0,31,2,10
2007,40,48,2.0,4.0,0,25.0,65.0,10.0,10,2,10
2007,47,48,1.0,6.0,0,25.0,65.0,10.0,6,2,10
2007,47,48,2.0,4.0,0,25.0,65.0,10.0,6,2,10
2007,49,48,1.0,6.0,0,25.0,65.0,10.0,22,2,10
2007,63,48,2.0,4.0,0,25.0,65.0,10.0,7,2,10
2007,46,48,2.0,4.0,0,25.0,65.0,10.0,5,2,1
2007,48,48,1.0,6.0,0,25.0,65.0,10.0,21,2,1
2007,48,48,2.0,4.0,0,25.0,65.0,10.0,21,2,1
2007,72,48,1.0,6.0,0,25.0,65.0,10.0,14,2,1
2007,72,48,2.0,4.0,0,25.0,65.0,10.0,14,2,1
2007,100,48,1.0,6.0,0,25.0,65.0,10.0,4,2,1
2007,102,48,2.0,4.0,0,25.0,65.0,10.0,8,2,1
2007,50,48,1.0,1.0,46,25.0,60.0,15.0,32,2,10
2007,27,48,1.0,1.0,0,25.0,60.0,15.0,29,2,10
2007,38,48,1.0,1.0,0,25.0,60.0,15.0,31,2,10
2007,49,48,1.0,1.0,0,25.0,60.0,15.0,22,2,10
2007,59,48,1.0,1.0,0,25.0,60.0,15.0,13,2,10
2007,60,48,1.0,1.0,0,25.0,60.0,15.0,30,2,10
2007,100,48,1.0,1.0,0,25.0,60.0,15.0,4,2,1
2006,19,48,6.0,2.0,0,25.0,65.0,10.0,2,2,10
2006,75,48,6.0,2.0,0,25.0,65.0,10.0,3,2,10
2006,27,48,6.0,2.0,0,25.0,65.0,10.0,29,2,10
2006,34,48,6.0,2.0,0,25.0,65.0,10.0,12,2,10
2006,47,48,6.0,6.0,0,25.0,65.0,10.0,6,2,10
2006,50,48,6.0,2.0,41,25.0,65.0,10.0,32,2,10
2006,3,48,6.0,2.0,0,25.0,65.0,10.0,1,2,10
2006,8,48,6.0,6.0,0,25.0,65.0,10.0,28,2,10
2006,26,48,6.0,6.0,0,25.0,65.0,10.0,11,2,10
2006,38,48,6.0,2.0,0,25.0,65.0,10.0,31,2,10
2006,40,48,6.0,2.0,0,25.0,65.0,10.0,10,2,10
2006,49,48,6.0,2.0,0,25.0,65.0,10.0,22,2,10
2006,59,48,6.0,2.0,0,25.0,65.0,10.0,13,2,10
2006,60,48,6.0,6.0,0,25.0,65.0,10.0,30,2,10
2006,63,48,6.0,6.0,0,25.0,65.0,10.0,7,2,10
2006,46,48,6.0,6.0,0,25.0,65.0,10.0,5,2,1
2006,48,48,6.0,6.0,0,25.0,65.0,10.0,21,2,1
2006,72,48,6.0,6.0,0,25.0,65.0,10.0,14,2,1
2006,100,48,6.0,2.0,0,25.0,65.0,10.0,4,2,1
2006,102,48,6.0,2.0,0,25.0,65.0,10.0,8,2,1
2005,26,48,2.0,2.0,0,25.0,15.0,55.0,11,2,7
2005,60,48,2.0,2.0,0,25.0,15.0,55.0,30,2,7
2005,63,48,2.0,2.0,0,25.0,15.0,55.0,7,2,7
2005,50,48,2.0,2.0,7,25.0,15.0,55.0,32,2,5
2005,3,48,2.0,2.0,0,25.0,15.0,55.0,1,2,10
2005,19,48,2.0,2.0,0,25.0,15.0,55.0,2,2,10
2005,27,48,2.0,2.0,0,25.0,15.0,55.0,29,2,10
2005,34,48,2.0,2.0,0,25.0,15.0,55.0,12,2,10
2005,48,48,2.0,2.0,0,25.0,15.0,55.0,21,2,1
2005,72,48,2.0,2.0,0,25.0,15.0,55.0,14,2,1
2007,27,48,6.0,2.0,0,25.0,65.0,10.0,29,2,10
2007,34,48,6.0,2.0,0,25.0,65.0,10.0,12,2,10
2007,49,48,6.0,2.0,0,25.0,65.0,10.0,22,2,10
2007,38,48,6.0,2.0,0,25.0,65.0,10.0,31,2,10
2007,59,48,6.0,2.0,0,25.0,65.0,10.0,13,2,10
2007,46,48,6.0,2.0,0,25.0,65.0,10.0,5,2,1
2007,48,48,6.0,2.0,0,25.0,65.0,10.0,21,2,1
2007,72,48,6.0,2.0,0,25.0,65.0,10.0,14,2,1
2007,102,48,6.0,2.0,0,25.0,65.0,10.0,8,2,1
2006,19,48,6.0,2.0,0,25.0,60.0,15.0,2,1,10
2006,60,48,6.0,1.0,0,25.0,60.0,15.0,30,1,10
2006,75,48,6.0,2.0,0,25.0,60.0,15.0,3,1,10
2006,3,48,6.0,1.0,0,25.0,60.0,15.0,1,1,10
2006,8,48,6.0,1.0,0,25.0,60.0,15.0,28,1,10
2006,8,48,6.0,2.0,0,25.0,60.0,15.0,28,1,10
2006,26,48,6.0,2.0,0,25.0,60.0,15.0,11,1,10
2006,27,48,6.0,1.0,0,25.0,60.0,15.0,29,1,10
2006,34,48,6.0,2.0,0,25.0,60.0,15.0,12,1,10
2006,38,48,6.0,1.0,0,25.0,60.0,15.0,31,1,10
2006,40,48,6.0,1.0,0,25.0,60.0,15.0,10,1,10
2006,47,48,6.0,2.0,0,25.0,60.0,15.0,6,1,10
2006,50,48,6.0,2.0,7,25.0,60.0,15.0,32,1,10
2006,59,48,6.0,1.0,0,25.0,60.0,15.0,13,1,10
2006,63,48,6.0,2.0,0,25.0,60.0,15.0,7,1,10
2006,46,48,6.0,1.0,0,25.0,60.0,15.0,5,1,1
2006,48,48,6.0,1.0,0,25.0,60.0,15.0,21,1,1
2006,72,48,6.0,1.0,0,25.0,60.0,15.0,14,1,1
2006,100,48,6.0,2.0,0,25.0,60.0,15.0,4,1,1
2006,75,48,1.0,2.0,0,25.0,65.0,10.0,3,1,10
2006,3,48,1.0,2.0,0,25.0,65.0,10.0,1,1,10
2006,8,48,1.0,2.0,0,25.0,65.0,10.0,28,1,10
2006,27,48,1.0,2.0,0,25.0,65.0,10.0,29,1,10
2006,38,48,1.0,2.0,0,25.0,65.0,10.0,31,1,10
2006,40,48,1.0,2.0,0,25.0,65.0,10.0,10,1,10
2006,59,48,1.0,2.0,0,25.0,65.0,10.0,13,1,10
2006,100,48,1.0,2.0,0,25.0,65.0,10.0,4,1,1
2006,102,48,1.0,2.0,0,25.0,65.0,10.0,8,1,1
2006,19,48,2.0,2.0,0,25.0,60.0,15.0,2,1,10
2006,75,48,2.0,2.0,0,25.0,60.0,15.0,3,1,10
2006,40,48,2.0,2.0,0,25.0,60.0,15.0,10,1,10
2006,3,48,2.0,2.0,0,25.0,60.0,15.0,1,1,10
2006,8,48,2.0,2.0,0,25.0,60.0,15.0,28,1,10
2006,27,48,2.0,2.0,0,25.0,60.0,15.0,29,1,10
2006,46,48,2.0,2.0,0,25.0,60.0,15.0,5,1,1
2006,102,48,2.0,2.0,0,25.0,60.0,15.0,8,1,1
2006,19,48,1.0,2.0,0,25.0,65.0,10.0,2,2,10
2006,75,48,1.0,2.0,0,25.0,65.0,10.0,3,2,10
2006,34,48,1.0,2.0,0,25.0,65.0,10.0,12,2,10
2006,50,48,1.0,2.0,82,25.0,65.0,10.0,32,2,10
2006,3,48,1.0,2.0,0,25.0,65.0,10.0,1,2,10
2006,8,48,1.0,2.0,0,25.0,65.0,10.0,28,2,10
2006,26,48,1.0,2.0,0,25.0,65.0,10.0,11,2,10
2006,40,48,1.0,2.0,0,25.0,65.0,10.0,10,2,10
2006,47,48,1.0,2.0,0,25.0,65.0,10.0,6,2,10
2006,63,48,1.0,2.0,0,25.0,65.0,10.0,7,2,10
2006,46,48,1.0,2.0,0,25.0,65.0,10.0,5,2,1
2006,72,48,1.0,2.0,0,25.0,65.0,10.0,14,2,1
2006,102,48,1.0,2.0,0,25.0,65.0,10.0,8,2,1
2006,26,48,1.0,2.0,0,25.0,40.0,35.0,11,2,10
2006,50,48,1.0,2.0,41,25.0,40.0,35.0,32,2,10
2006,63,48,1.0,2.0,0,25.0,40.0,35.0,7,2,10
2006,8,48,1.0,2.0,0,25.0,40.0,35.0,28,2,10
2006,34,48,1.0,2.0,0,25.0,40.0,35.0,12,2,10
2006,40,48,1.0,2.0,0,25.0,40.0,35.0,10,2,10
2006,47,48,1.0,2.0,0,25.0,40.0,35.0,6,2,10
2006,60,48,1.0,2.0,0,25.0,40.0,35.0,30,2,10
2006,46,48,1.0,2.0,0,25.0,40.0,35.0,5,2,1
2006,48,48,1.0,2.0,0,25.0,40.0,35.0,21,2,1
2006,72,48,1.0,2.0,0,25.0,40.0,35.0,14,2,1
2006,102,48,1.0,2.0,0,25.0,40.0,35.0,8,2,1
2007,50,48,1.0,2.0,46,25.0,25.0,45.0,32,2,7
2007,27,48,1.0,2.0,0,25.0,25.0,45.0,29,2,5
2007,26,48,1.0,2.0,0,25.0,25.0,45.0,11,2,10
2007,49,48,1.0,2.0,0,25.0,25.0,45.0,22,2,10
2007,63,48,1.0,2.0,0,25.0,25.0,45.0,7,2,10
2007,3,48,1.0,2.0,0,25.0,25.0,45.0,1,2,10
2007,40,48,1.0,2.0,0,25.0,25.0,45.0,10,2,10
2007,59,48,1.0,2.0,0,25.0,25.0,45.0,13,2,10
2007,46,48,1.0,2.0,0,25.0,25.0,45.0,5,2,1
2007,48,48,1.0,2.0,0,25.0,25.0,45.0,21,2,1
2007,72,48,1.0,2.0,0,25.0,25.0,45.0,14,2,1
2006,50,48,6.0,1.0,7,25.0,55.0,20.0,32,2,10
2006,50,48,6.0,6.0,7,25.0,55.0,20.0,32,2,10
2006,3,48,6.0,1.0,0,25.0,55.0,20.0,1,2,10
2006,38,48,6.0,1.0,0,25.0,55.0,20.0,31,2,10
2006,38,48,6.0,6.0,0,25.0,55.0,20.0,31,2,10
2006,49,48,6.0,1.0,0,25.0,55.0,20.0,22,2,10
2006,49,48,6.0,6.0,0,25.0,55.0,20.0,22,2,10
2006,59,48,6.0,1.0,0,25.0,55.0,20.0,13,2,10
2006,59,48,6.0,6.0,0,25.0,55.0,20.0,13,2,10
2006,60,48,6.0,6.0,0,25.0,55.0,20.0,30,2,10
2006,46,48,6.0,1.0,0,25.0,55.0,20.0,5,2,1
2006,46,48,6.0,6.0,0,25.0,55.0,20.0,5,2,1
2006,48,48,6.0,1.0,0,25.0,55.0,20.0,21,2,1
2006,72,48,6.0,1.0,0,25.0,55.0,20.0,14,2,1
2006,72,48,6.0,6.0,0,25.0,55.0,20.0,14,2,1
2006,102,48,6.0,1.0,0,25.0,55.0,20.0,8,2,1
2006,102,48,6.0,6.0,0,25.0,55.0,20.0,8,2,1
2006,19,48,1.0,2.0,0,25.0,55.0,20.0,2,1,10
2006,38,48,1.0,2.0,0,25.0,55.0,20.0,31,1,10
2006,75,48,1.0,2.0,0,25.0,55.0,20.0,3,1,10
2006,3,48,1.0,2.0,0,25.0,55.0,20.0,1,1,10
2006,8,48,1.0,2.0,0,25.0,55.0,20.0,28,1,10
2006,26,48,1.0,2.0,0,25.0,55.0,20.0,11,1,10
2006,27,48,1.0,2.0,0,25.0,55.0,20.0,29,1,10
2006,34,48,1.0,2.0,0,25.0,55.0,20.0,12,1,10
2006,40,48,1.0,2.0,0,25.0,55.0,20.0,10,1,10
2006,59,48,1.0,2.0,0,25.0,55.0,20.0,13,1,10
2006,63,48,1.0,2.0,0,25.0,55.0,20.0,7,1,10
2006,46,48,1.0,2.0,0,25.0,55.0,20.0,5,1,1
2006,102,48,1.0,2.0,0,25.0,55.0,20.0,8,1,1
2006,60,48,1.0,2.0,0,25.0,55.0,20.0,30,2,7
2006,75,48,1.0,2.0,0,25.0,55.0,20.0,3,2,10
2006,8,48,1.0,2.0,0,25.0,55.0,20.0,28,2,10
2006,27,48,1.0,2.0,0,25.0,55.0,20.0,29,2,10
2006,34,48,1.0,2.0,0,25.0,55.0,20.0,12,2,10
2006,40,48,1.0,2.0,0,25.0,55.0,20.0,10,2,10
2006,50,48,1.0,2.0,46,25.0,55.0,20.0,32,2,10
2006,59,48,1.0,2.0,0,25.0,55.0,20.0,13,2,10
2006,48,48,1.0,2.0,0,25.0,55.0,20.0,21,2,1
2006,72,48,1.0,2.0,0,25.0,55.0,20.0,14,2,1
2007,3,48,1.0,1.0,0,25.0,30.0,45.0,1,2,7
2007,50,48,1.0,1.0,46,25.0,30.0,45.0,32,2,7
2007,26,48,1.0,1.0,0,25.0,30.0,45.0,11,2,10
2007,47,48,1.0,1.0,0,25.0,30.0,45.0,6,2,10
2007,63,48,1.0,1.0,0,25.0,30.0,45.0,7,2,10
2007,27,48,1.0,1.0,0,25.0,30.0,45.0,29,2,10
2007,40,48,1.0,1.0,0,25.0,30.0,45.0,10,2,10
2007,59,48,1.0,1.0,0,25.0,30.0,45.0,13,2,10
2007,46,48,1.0,1.0,0,25.0,30.0,45.0,5,2,1
2007,48,48,1.0,1.0,0,25.0,30.0,45.0,21,2,1
2007,72,48,1.0,1.0,0,25.0,30.0,45.0,14,2,1
2007,19,48,1.0,1.0,0,25.0,65.0,10.0,2,1,10
2007,75,48,1.0,1.0,0,25.0,65.0,10.0,3,1,10
2007,26,48,1.0,1.0,0,25.0,65.0,10.0,11,1,10
2007,27,48,1.0,1.0,0,25.0,65.0,10.0,29,1,10
2007,40,48,1.0,1.0,0,25.0,65.0,10.0,10,1,10
2007,59,48,1.0,1.0,0,25.0,65.0,10.0,13,1,10
2007,3,48,1.0,1.0,0,25.0,65.0,10.0,1,1,10
2007,38,48,1.0,1.0,0,25.0,65.0,10.0,31,1,10
2007,100,48,1.0,1.0,0,25.0,65.0,10.0,4,1,1
2007,102,48,1.0,1.0,0,25.0,65.0,10.0,8,1,1
2007,60,48,1.0,4.0,0,25.0,50.0,25.0,30,1,7
2007,38,48,1.0,4.0,0,25.0,50.0,25.0,31,1,10
2007,47,48,1.0,4.0,0,25.0,50.0,25.0,6,1,10
2007,3,48,1.0,4.0,0,25.0,50.0,25.0,1,1,10
2007,8,48,1.0,4.0,0,25.0,50.0,25.0,28,1,10
2007,27,48,1.0,4.0,0,25.0,50.0,25.0,29,1,10
2007,40,48,1.0,4.0,0,25.0,50.0,25.0,10,1,10
2007,59,48,1.0,4.0,0,25.0,50.0,25.0,13,1,10
2007,100,48,1.0,4.0,0,25.0,50.0,25.0,4,1,1
2007,102,48,1.0,4.0,0,25.0,50.0,25.0,8,1,1
2007,3,48,2.0,2.0,0,25.0,35.0,40.0,1,2,10
2007,8,48,2.0,2.0,0,25.0,35.0,40.0,28,2,10
2007,19,48,1.0,2.0,0,25.0,35.0,40.0,2,2,10
2007,19,48,2.0,2.0,0,25.0,35.0,40.0,2,2,10
2007,27,48,1.0,2.0,0,25.0,35.0,40.0,29,2,10
2007,27,48,2.0,2.0,0,25.0,35.0,40.0,29,2,10
2007,34,48,2.0,2.0,0,25.0,35.0,40.0,12,2,10
2007,38,48,1.0,2.0,0,25.0,35.0,40.0,31,2,10
2007,60,48,1.0,2.0,0,25.0,35.0,40.0,30,2,10
2007,75,48,1.0,2.0,0,25.0,35.0,40.0,3,2,10
2007,26,48,1.0,2.0,0,25.0,35.0,40.0,11,2,10
2007,26,48,2.0,2.0,0,25.0,35.0,40.0,11,2,10
2007,40,48,1.0,2.0,0,25.0,35.0,40.0,10,2,10
2007,47,48,2.0,2.0,0,25.0,35.0,40.0,6,2,10
2007,49,48,2.0,2.0,0,25.0,35.0,40.0,22,2,10
2007,50,48,1.0,2.0,92,25.0,35.0,40.0,32,2,10
2007,50,48,2.0,2.0,46,25.0,35.0,40.0,32,2,10
2007,59,48,1.0,2.0,0,25.0,35.0,40.0,13,2,10
2007,63,48,2.0,2.0,0,25.0,35.0,40.0,7,2,10
2007,46,48,1.0,2.0,0,25.0,35.0,40.0,5,2,1
2007,46,48,2.0,2.0,0,25.0,35.0,40.0,5,2,1
2007,48,48,2.0,2.0,0,25.0,35.0,40.0,21,2,1
2007,72,48,2.0,2.0,0,25.0,35.0,40.0,14,2,1
2007,102,48,1.0,2.0,0,25.0,35.0,40.0,8,2,1
2006,75,48,1.0,2.0,0,25.0,65.0,10.0,3,2,10
2006,3,48,1.0,2.0,0,25.0,65.0,10.0,1,2,10
2006,8,48,1.0,2.0,0,25.0,65.0,10.0,28,2,10
2006,27,48,1.0,2.0,0,25.0,65.0,10.0,29,2,10
2006,40,48,1.0,2.0,0,25.0,65.0,10.0,10,2,10
2006,50,48,1.0,2.0,46,25.0,65.0,10.0,32,2,10
2006,59,48,1.0,2.0,0,25.0,65.0,10.0,13,2,10
2006,46,48,1.0,2.0,0,25.0,65.0,10.0,5,2,1
2006,100,48,1.0,2.0,0,25.0,65.0,10.0,4,2,1
2006,102,48,1.0,2.0,0,25.0,65.0,10.0,8,2,1
2006,19,48,1.0,1.0,0,25.0,65.0,10.0,2,2,10
2006,75,48,1.0,1.0,0,25.0,65.0,10.0,3,2,10
2006,60,48,1.0,1.0,0,25.0,65.0,10.0,30,2,10
2006,3,48,1.0,1.0,0,25.0,65.0,10.0,1,2,10
2006,27,48,1.0,1.0,0,25.0,65.0,10.0,29,2,10
2006,8,48,1.0,1.0,0,25.0,65.0,10.0,28,2,10
2006,26,48,1.0,1.0,0,25.0,65.0,10.0,11,2,10
2006,34,48,1.0,1.0,0,25.0,65.0,10.0,12,2,10
2006,40,48,1.0,1.0,0,25.0,65.0,10.0,10,2,10
2006,59,48,1.0,1.0,0,25.0,65.0,10.0,13,2,10
2006,63,48,1.0,1.0,0,25.0,65.0,10.0,7,2,10
2006,48,48,1.0,1.0,0,25.0,65.0,10.0,21,2,1
2006,72,48,1.0,1.0,0,25.0,65.0,10.0,14,2,1
2006,100,48,1.0,1.0,0,25.0,65.0,10.0,4,2,1
2006,27,48,1.0,2.0,0,25.0,65.0,10.0,29,2,10
2006,34,48,1.0,2.0,0,25.0,65.0,10.0,12,2,10
2006,60,48,1.0,2.0,0,25.0,65.0,10.0,30,2,10
2006,46,48,1.0,2.0,0,25.0,65.0,10.0,5,2,1
2006,72,48,1.0,2.0,0,25.0,65.0,10.0,14,2,1
2006,102,48,1.0,2.0,0,25.0,65.0,10.0,8,2,1
2007,19,48,1.0,2.0,0,25.0,65.0,10.0,2,2,10
2007,75,48,1.0,2.0,0,25.0,65.0,10.0,3,2,10
2007,3,48,1.0,2.0,0,25.0,65.0,10.0,1,2,10
2007,27,48,1.0,2.0,0,25.0,65.0,10.0,29,2,10
2007,49,48,1.0,2.0,0,25.0,65.0,10.0,22,2,10
2007,59,48,1.0,2.0,0,25.0,65.0,10.0,13,2,10
2007,26,48,1.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,50,48,1.0,2.0,82,25.0,65.0,10.0,32,2,10
2007,46,48,1.0,2.0,0,25.0,65.0,10.0,5,2,1
2007,102,48,1.0,2.0,0,25.0,65.0,10.0,8,2,1
2007,19,48,1.0,2.0,0,25.0,60.0,15.0,2,2,10
2007,75,48,1.0,2.0,0,25.0,60.0,15.0,3,2,10
2007,3,48,1.0,2.0,0,25.0,60.0,15.0,1,2,10
2007,27,48,1.0,2.0,0,25.0,60.0,15.0,29,2,10
2007,38,48,1.0,2.0,0,25.0,60.0,15.0,31,2,10
2007,40,48,1.0,2.0,0,25.0,60.0,15.0,10,2,10
2007,49,48,1.0,2.0,0,25.0,60.0,15.0,22,2,10
2007,59,48,1.0,2.0,0,25.0,60.0,15.0,13,2,10
2007,100,48,1.0,2.0,0,25.0,60.0,15.0,4,2,1
2007,19,48,1.0,2.0,0,25.0,65.0,10.0,2,2,10
2007,19,48,2.0,2.0,0,25.0,65.0,10.0,2,2,10
2007,75,48,1.0,2.0,0,25.0,65.0,10.0,3,2,10
2007,27,48,2.0,2.0,0,25.0,65.0,10.0,29,2,10
2007,47,48,1.0,2.0,0,25.0,65.0,10.0,6,2,10
2007,60,48,1.0,2.0,0,25.0,65.0,10.0,30,2,10
2007,34,48,1.0,2.0,0,25.0,65.0,10.0,12,2,10
2007,38,48,2.0,2.0,0,25.0,65.0,10.0,31,2,10
2007,49,48,2.0,2.0,0,25.0,65.0,10.0,22,2,10
2007,50,48,1.0,2.0,41,25.0,65.0,10.0,32,2,10
2007,59,48,2.0,2.0,0,25.0,65.0,10.0,13,2,10
2007,8,48,1.0,2.0,0,25.0,65.0,10.0,28,2,10
2007,26,48,1.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,26,48,2.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,63,48,1.0,2.0,0,25.0,65.0,10.0,7,2,10
2007,63,48,2.0,2.0,0,25.0,65.0,10.0,7,2,10
2007,46,48,1.0,2.0,0,25.0,65.0,10.0,5,2,1
2007,48,48,2.0,2.0,0,25.0,65.0,10.0,21,2,1
2007,72,48,2.0,2.0,0,25.0,65.0,10.0,14,2,1
2007,102,48,1.0,2.0,0,25.0,65.0,10.0,8,2,1
2007,19,48,1.0,2.0,0,25.0,65.0,10.0,2,2,10
2007,75,48,1.0,2.0,0,25.0,65.0,10.0,3,2,10
2007,75,48,6.0,2.0,0,25.0,65.0,10.0,3,2,10
2007,26,48,6.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,38,48,1.0,2.0,0,25.0,65.0,10.0,31,2,10
2007,38,48,6.0,2.0,0,25.0,65.0,10.0,31,2,10
2007,49,48,1.0,2.0,0,25.0,65.0,10.0,22,2,10
2007,49,48,6.0,2.0,0,25.0,65.0,10.0,22,2,10
2007,59,48,1.0,2.0,0,25.0,65.0,10.0,13,2,10
2007,60,48,1.0,2.0,0,25.0,65.0,10.0,30,2,10
2007,60,48,6.0,2.0,0,25.0,65.0,10.0,30,2,10
2007,63,48,6.0,2.0,0,25.0,65.0,10.0,7,2,10
2007,48,48,1.0,2.0,0,25.0,65.0,10.0,21,2,1
2007,48,48,6.0,2.0,0,25.0,65.0,10.0,21,2,1
2007,72,48,6.0,2.0,0,25.0,65.0,10.0,14,2,1
2007,100,48,1.0,2.0,0,25.0,65.0,10.0,4,2,1
2007,19,48,1.0,2.0,0,25.0,65.0,10.0,2,1,10
2007,75,48,1.0,2.0,0,25.0,65.0,10.0,3,1,10
2007,40,48,1.0,2.0,0,25.0,65.0,10.0,10,1,10
2007,47,48,1.0,2.0,0,25.0,65.0,10.0,6,1,10
2007,27,48,1.0,2.0,0,25.0,65.0,10.0,29,1,10
2007,3,48,1.0,2.0,0,25.0,65.0,10.0,1,1,10
2007,8,48,1.0,2.0,0,25.0,65.0,10.0,28,1,10
2007,38,48,1.0,2.0,0,25.0,65.0,10.0,31,1,10
2007,59,48,1.0,2.0,0,25.0,65.0,10.0,13,1,10
2007,100,48,1.0,2.0,0,25.0,65.0,10.0,4,1,1
2007,102,48,1.0,2.0,0,25.0,65.0,10.0,8,1,1
2007,8,48,6.0,2.0,0,25.0,0.0,75.0,28,2,7
2007,27,48,1.0,1.0,0,25.0,0.0,75.0,29,2,7
2007,27,48,6.0,2.0,0,25.0,0.0,75.0,29,2,7
2007,38,48,1.0,1.0,0,25.0,0.0,75.0,31,2,7
2007,38,48,6.0,1.0,0,25.0,0.0,75.0,31,2,7
2007,38,48,6.0,2.0,0,25.0,0.0,75.0,31,2,7
2007,47,48,6.0,1.0,0,25.0,0.0,75.0,6,2,7
2007,49,48,1.0,1.0,0,25.0,0.0,75.0,22,2,7
2007,49,48,6.0,1.0,0,25.0,0.0,75.0,22,2,7
2007,60,48,1.0,1.0,0,25.0,0.0,75.0,30,2,7
2007,60,48,6.0,1.0,0,25.0,0.0,75.0,30,2,7
2007,3,48,1.0,1.0,0,25.0,0.0,75.0,1,2,10
2007,3,48,6.0,1.0,0,25.0,0.0,75.0,1,2,10
2007,19,48,1.0,1.0,0,25.0,0.0,75.0,2,2,10
2007,19,48,6.0,1.0,0,25.0,0.0,75.0,2,2,10
2007,26,48,6.0,2.0,0,25.0,0.0,75.0,11,2,10
2007,34,48,6.0,2.0,0,25.0,0.0,75.0,12,2,10
2007,40,48,1.0,1.0,0,25.0,0.0,75.0,10,2,10
2007,40,48,6.0,1.0,0,25.0,0.0,75.0,10,2,10
2007,40,48,6.0,2.0,0,25.0,0.0,75.0,10,2,10
2007,59,48,1.0,1.0,0,25.0,0.0,75.0,13,2,10
2007,59,48,6.0,1.0,0,25.0,0.0,75.0,13,2,10
2007,63,48,6.0,2.0,0,25.0,0.0,75.0,7,2,10
2007,75,48,1.0,1.0,0,25.0,0.0,75.0,3,2,10
2007,75,48,6.0,1.0,0,25.0,0.0,75.0,3,2,10
2007,46,48,6.0,2.0,0,25.0,0.0,75.0,5,2,1
2007,72,48,6.0,2.0,0,25.0,0.0,75.0,14,2,1
2007,100,48,1.0,1.0,0,25.0,0.0,75.0,4,2,1
2007,100,48,6.0,1.0,0,25.0,0.0,75.0,4,2,1
2007,102,48,1.0,1.0,0,25.0,0.0,75.0,8,2,1
2007,102,48,6.0,2.0,0,25.0,0.0,75.0,8,2,1
2007,50,48,2.0,2.0,7,25.0,35.0,40.0,32,1,7
2007,8,48,6.0,2.0,0,25.0,35.0,40.0,28,1,10
2007,19,48,6.0,2.0,0,25.0,35.0,40.0,2,1,10
2007,27,48,6.0,2.0,0,25.0,35.0,40.0,29,1,10
2007,38,48,2.0,2.0,0,25.0,35.0,40.0,31,1,10
2007,47,48,2.0,2.0,0,25.0,35.0,40.0,6,1,10
2007,60,48,2.0,2.0,0,25.0,35.0,40.0,30,1,10
2007,75,48,2.0,2.0,0,25.0,35.0,40.0,3,1,10
2007,3,48,2.0,2.0,0,25.0,35.0,40.0,1,1,10
2007,26,48,6.0,2.0,0,25.0,35.0,40.0,11,1,10
2007,34,48,6.0,2.0,0,25.0,35.0,40.0,12,1,10
2007,40,48,2.0,2.0,0,25.0,35.0,40.0,10,1,10
2007,49,48,6.0,2.0,0,25.0,35.0,40.0,22,1,10
2007,59,48,2.0,2.0,0,25.0,35.0,40.0,13,1,10
2007,63,48,6.0,2.0,0,25.0,35.0,40.0,7,1,10
2007,46,48,6.0,2.0,0,25.0,35.0,40.0,5,1,1
2007,48,48,2.0,2.0,0,25.0,35.0,40.0,21,1,1
2007,72,48,2.0,2.0,0,25.0,35.0,40.0,14,1,1
2007,100,48,6.0,2.0,0,25.0,35.0,40.0,4,1,1
2007,102,48,6.0,2.0,0,25.0,35.0,40.0,8,1,1
2007,19,48,6.0,2.0,0,25.0,65.0,10.0,2,2,10
2007,26,48,1.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,26,48,6.0,2.0,0,25.0,65.0,10.0,11,2,10
2007,63,48,1.0,2.0,0,25.0,65.0,10.0,7,2,10
2007,63,48,6.0,2.0,0,25.0,65.0,10.0,7,2,10
2007,34,48,6.0,2.0,0,25.0,65.0,10.0,12,2,10
